Date,DXY_IndiceDolar,Cobre_Futuros,TC_Yahoo,VIX_Volatilidad,TC_Oficial_BCRP,RIN_Reservas
2023-05-18,103.58000183105467,3.68149995803833,3.694999933242798,16.049999237060547,3.7025,76809.18568301
2023-05-19,103.1999969482422,3.722500085830689,3.700000047683716,16.809999465942383,3.69066666666667,76546.20215718
2023-05-22,103.1999969482422,3.674000024795532,3.61528205871582,17.209999084472656,3.69216666666667,76261.29931401
2023-05-23,103.48999786376952,3.641499996185303,3.688999891281128,18.530000686645508,3.694,76339.21590262
2023-05-24,103.88999938964844,3.553499937057495,3.670000076293945,20.030000686645508,3.68766666666667,76166.1216454
2023-05-25,104.20999908447266,3.5804998874664307,3.674999952316284,19.13999938964844,3.695,76323.63749655
2023-05-26,104.20999908447266,3.673500061035156,3.691999912261963,17.950000762939453,3.6725,76252.05366585
2023-05-29,104.20999908447266,3.673500061035156,3.6199018955230713,17.950000762939453,3.67433333333333,76254.577621
2023-05-30,104.16999816894533,3.6579999923706055,3.5994739532470703,17.459999084472656,3.6745,76223.78513434
2023-05-31,104.31999969482422,3.63100004196167,3.670000076293945,17.940000534057617,3.6795,76243.91192967
2023-06-01,103.55999755859376,3.7065000534057617,3.6670000553131104,15.649999618530272,3.68366666666667,76006.33469058
2023-06-02,104.0199966430664,3.722500085830689,3.597354888916016,14.600000381469728,3.68666666666667,75978.48836045
2023-06-05,104.0,3.762500047683716,3.6242949962615967,14.729999542236328,3.67866666666667,75945.70246515
2023-06-06,104.12999725341795,3.766999959945679,3.6760001182556152,13.960000038146973,3.69033333333333,76133.26636948
2023-06-07,104.0999984741211,3.754499912261963,3.672499895095825,13.9399995803833,3.67033333333333,75618.01470726
2023-06-08,103.33999633789062,3.796499967575073,3.672499895095825,13.649999618530272,3.65733333333333,75834.2737801
2023-06-09,103.55999755859376,3.7890000343322754,3.6559998989105225,13.829999923706056,3.64583333333333,76101.38068017
2023-06-12,103.62999725341795,3.750499963760376,3.5788400173187256,15.010000228881836,3.654,74293.58366306
2023-06-13,103.33999633789062,3.828500032424927,3.634000062942505,14.609999656677246,3.64616666666667,74249.2864351
2023-06-14,103.01000213623048,3.865999937057495,3.634000062942505,13.880000114440918,3.65,74478.91049341
2023-06-15,102.12000274658205,3.8965001106262207,3.6440000534057617,14.5,3.65116666666667,74779.10063503
2023-06-16,102.3000030517578,3.884500026702881,3.635999917984009,13.539999961853027,3.63566666666667,74227.54542652
2023-06-19,102.3000030517578,3.884500026702881,3.5616250038146973,13.539999961853027,3.63583333333333,74210.83446585
2023-06-20,102.54000091552734,3.878499984741211,3.622999906539917,13.880000114440918,3.64533333333333,74115.92769081
2023-06-21,102.06999969482422,3.91100001335144,3.630000114440918,13.199999809265137,3.6425,74012.99744014
2023-06-22,102.38999938964844,3.888499975204468,3.625999927520752,12.90999984741211,3.63733333333333,74186.94255611
2023-06-23,102.9000015258789,3.805999994277954,3.6135001182556152,13.4399995803833,3.63333333333333,74346.57749046
2023-06-26,102.69000244140624,3.786499977111816,3.5338120460510254,14.25,3.64133333333333,74178.02090157
2023-06-27,102.48999786376952,3.7815001010894775,3.641999959945679,13.739999771118164,3.63766666666667,74040.30718998
2023-06-28,102.91000366210938,3.7204999923706055,3.641999959945679,13.43000030517578,3.633,74075.96350116
2023-06-29,103.33999633789062,3.677500009536743,3.624000072479248,13.539999961853027,3.633,74075.96350116
2023-06-30,102.91000366210938,3.740999937057495,3.61899995803833,13.59000015258789,3.62716666666667,72942.81177841
2023-07-03,102.98999786376952,3.7790000438690186,3.5369620323181152,13.56999969482422,3.627,73335.85044022
2023-07-04,102.98999786376952,3.7790000438690186,3.619999885559082,13.56999969482422,3.62883333333333,73352.40988116
2023-07-05,103.37000274658205,3.753499984741211,3.552777051925659,14.18000030517578,3.632,73806.48868164
2023-07-06,103.16999816894533,3.7200000286102295,3.630000114440918,15.4399995803833,3.647,74328.13767716
